is_hr,launch_angle,launch_speed,bat_speed,swing_length,plate_x,plate_z,inning,balls,strikes,is_stand_left,is_throw_left
0,69,77.9,79.67970089228517,7.81014,-0.01,2.42,8,2,2,0,1
0,4,101.8,72.04661714204752,6.81905,-0.24,1.55,8,0,1,1,1
0,20,95.6,72.86012590631736,7.31343,-0.23,1.99,8,1,1,0,0
0,24,76.1,69.83339031382658,7.71924,0.59,1.91,8,1,1,0,0
0,2,87.1,72.9450566471964,7.71055,0.38,1.4,8,0,1,1,0
0,13,72.4,78.58893732422867,7.49672,-0.54,1.73,8,1,0,1,0
0,0,75,77.19446878144656,7.89457,0.56,2.58,7,2,1,0,1
0,20,100.6,73.87455383312125,6.92185,0.28,3.04,7,0,1,0,1
0,35,96.9,80.5120009272678,8.58738,0.23,1.74,7,0,0,0,1
0,3,89.4,78.21727590373119,7.63876,-0.2,1.97,7,0,0,0,0
0,7,96.8,69.09386443394634,6.06669,-0.52,2.23,7,1,2,1,0
0,22,55.5,69.88066241906468,7.07635,1.27,3.24,6,1,1,1,1
0,40,105.5,76.776696985354,6.77993,0.04,2.85,6,3,1,1,1
0,26,91.6,67.54541683404118,7.44383,0.42,1.86,6,1,1,0,1
0,7,107.6,74.98368414592426,6.91715,-0.31,2.86,6,0,2,0,0
1,37,104.8,72.97184391921584,7.24412,-0.39,2.85,6,2,0,0,0
0,0,86.3,66.78107565890224,6.66454,-0.08,2.19,6,1,1,1,0
0,-17,60.9,59.85895459389091,7.05739,-1.09,2.54,5,0,0,1,0
0,36,63.6,71.69104146261223,6.63996,-0.62,2.23,5,0,0,0,0
0,3,80.4,67.86214239297091,6.40627,-0.51,1.97,5,2,2,0,0
0,7,102.6,76.0689023225377,6.24743,0.22,3.1,5,1,2,1,0
0,10,98.9,67.14801910908369,6.61958,0.15,2.62,4,0,0,0,1
0,22,104.2,72.92109021552133,7.69631,0.6,3.14,4,2,1,0,1
0,80,73.2,79.58359811667826,7.97773,0.02,2.55,4,0,0,1,0
0,34,79,76.21747660741708,6.26262,-0.31,2.9,4,2,2,0,1
1,29,104.9,77.29421018352143,7.64341,0.25,2.3,4,2,1,0,1
0,1,99.6,71.73064712373073,7.31868,1.24,2.79,4,2,2,0,1
0,8,106,71.4505786395596,6.41125,-0.12,2.69,4,0,0,1,1
0,26,84,75.00249614343774,8.46636,-0.58,2.21,3,1,0,1,1
0,8,81.8,75.29923008573931,7.20873,-0.27,2.17,3,1,0,1,1
0,1,92.5,65.3135347923775,7.11077,1.03,3.41,3,2,2,0,1
0,-55,54.5,35.92564002497977,5.37805,0.36,2.45,3,2,0,0,1
0,42,89.7,60.67228321202828,6.48831,-0.56,3.01,2,1,1,0,1
0,6,99.9,75.2100643289507,7.43745,-0.31,1.99,2,1,0,1,1
0,54,78.2,75.46863244389863,6.78397,0.01,2.88,2,2,2,0,1
1,33,100.7,73.46825247113021,7.62681,-0.45,2.88,2,0,0,0,1
0,26,81.3,76.89129915036021,8.46983,0.61,1.96,2,1,0,0,1
0,21,98.4,70.67532410657664,6.63871,-0.05,2.38,2,3,2,0,1
0,-55,66.7,59.32906854685049,5.60719,0.46,2.62,2,1,2,1,1
0,11,94.5,71.51042979232734,7.22835,0.71,1.85,2,0,1,0,1
0,30,92.1,79.60718173592943,7.59177,0.02,3.16,1,1,2,1,1
0,-46,46.1,44.23637910221546,5.07583,1.23,2.69,1,1,1,1,1
0,39,100.4,77.3852520952919,8.06444,0.27,2.59,1,2,2,0,1
0,39,93.8,70.74537887244047,7.49845,-0.38,1.99,1,0,1,0,1
0,17,108.2,73.82336372975053,6.80328,0.1,2.97,1,1,1,0,1
0,-5,95.2,71.48199331206186,6.98279,-0.68,2.66,1,1,2,0,1
0,62,92.1,74.71189495139797,7.24828,0.39,2.41,9,0,0,0,0
0,21,92.7,67.97524088438354,7.25425,-0.43,2,9,0,0,0,0
0,-3,82.2,71.70710531993046,7.47328,0.54,2.11,9,0,0,0,0
0,4,106.2,75.4421056564279,7.84577,-0.63,2.42,8,0,0,0,0
0,17,85.5,60.86968812709985,7.02137,-0.92,2.28,8,0,0,1,0
0,-20,86.8,59.60356471971921,7.90029,-0.24,1.68,8,0,2,1,0
0,11,95.7,75.69339697525407,6.9441,0,2.54,8,2,2,1,1
1,30,104,73.18666863090621,7.10724,0.32,2.93,8,1,0,0,1
0,30,68.3,73.84844753498597,7.63068,0.39,2.06,8,1,0,0,1
0,41,92.8,63.815093837562536,6.18766,-0.35,3.02,8,0,1,0,1
0,-1,107.1,74.69194718216184,7.48746,-0.82,1.82,8,1,0,0,0
0,-9,77.2,70.9500619684582,7.0638,-0.69,3.14,8,0,1,1,0
0,7,101.4,73.65564876214303,7.7756,-0.22,2.24,8,2,0,1,0
0,37,101.1,76.55182207359653,8.00932,0.93,2.34,7,3,2,0,1
0,52,95.3,80.39503829243688,7.63016,-0.54,2.6,7,3,2,0,1
0,68,76.3,75.02702961578588,7.02422,-0.57,3.17,7,3,2,0,1
0,-12,76.8,66.19424169400125,6.31065,-1.01,1.98,7,1,1,0,1
0,19,83,72.67024296170868,7.13858,-0.86,2.58,7,2,0,0,0
0,5,96.4,76.43201994431173,7.59202,0.16,2.22,7,2,2,0,0
0,33,92,69.55112140000446,7.28583,0.11,2.33,6,3,2,0,1
0,17,92,67.7582531850478,6.07007,0.31,2.76,6,1,0,0,1
0,-7,66.2,74.76124785996736,8.2618,-1.14,2.06,6,0,2,1,1
1,29,102.5,71.37990595042183,7.17942,0.36,2.55,6,2,2,1,0
0,9,102.5,77.325889727913,6.99938,0.5,2.27,6,1,0,1,0
0,11,98.6,67.838914908425,6.71177,-0.11,2.64,6,2,2,0,0
0,59,86.8,63.89201332080046,6.40378,0.82,3.47,5,1,2,0,1
0,1,91.1,68.3467971215495,7.01266,0.25,2.16,5,0,1,0,1
0,-14,106.9,71.4575145145972,7.1991,0.36,2.45,5,2,0,0,0
0,-26,91.2,78.89100463603194,7.90688,0.27,1.69,5,1,2,0,0
0,-14,86.9,76.19383250891983,6.26357,0.28,2.74,5,0,0,1,0
0,12,81.5,72.18232051166896,6.90223,-0.22,2.97,5,1,2,0,0
0,1,106.2,72.66853545150764,6.77534,-0.21,2.19,4,1,1,0,1
0,-4,104.6,73.15111414991578,7.07318,-0.16,2.11,4,1,2,1,0
0,26,98.8,70.5589784552073,7.05508,0.14,2.74,4,1,0,1,0
0,23,86.1,64.50297011961868,6.30448,0.88,3.83,3,1,2,0,1
0,34,82.8,66.80303069414404,6.24287,-0.62,2.72,3,0,1,0,1
0,58,29.9,7.3286962550963315,1.55969,0.37,2.56,3,0,0,1,1
0,-18,64.7,63.1464856127302,6.87966,-0.92,1.73,3,0,2,1,0
0,-14,106.6,73.35614957645457,7.4354,0.47,2.46,3,1,1,0,0
0,20,96.9,77.52170448495131,7.69602,0.85,1.78,3,0,2,0,0
0,4,89.3,61.03837824678664,6.29823,1.01,2.39,2,1,2,0,1
0,8,80.2,64.29213318449447,6.02587,-0.7,2.99,2,0,1,0,1
0,-50,62.8,66.41484284777478,6.63015,0.37,2.84,2,1,2,0,0
0,25,97.9,69.29206360539808,6.54007,-0.33,2.2,2,0,0,1,0
0,-9,57.8,54.06625258097244,5.56046,-0.54,3.68,1,1,2,0,1
0,6,76.7,73.15711665788984,6.81591,-0.6,2.32,1,3,1,0,0
0,39,88,76.74903022208312,8.01612,0.49,1.77,1,1,1,0,0
0,-24,65.2,75.92171664322491,7.67028,1.04,2.26,9,2,2,0,0
0,42,102.9,75.15717731078456,7.82248,0.51,2.75,9,1,2,1,0
0,26,97.5,65.5870478711963,6.82677,-0.55,2.66,9,0,0,1,0
0,-5,91.6,70.92749779851533,7.4689,0.31,2.35,9,1,2,1,0
0,30,83.2,73.91935389258275,7.03474,-0.19,2.59,8,1,2,0,0
0,-2,71.4,69.95582605645629,9.21149,0.06,1.05,8,0,1,1,0
0,-7,97.6,67.69315321873115,6.64169,-0.37,2.69,8,2,2,0,0
0,16,101.8,75.41080656858321,7.34304,-0.29,2.09,8,0,1,0,0
0,-40,66.6,65.5625686517994,7.79568,-0.4,1.54,8,0,1,1,0
0,-1,106.4,70.2297794330606,6.46572,0.25,2.02,8,0,0,0,0
0,0,94.8,69.20687906306132,7.9966,-0.1,1.89,7,1,0,0,1
0,30,95.1,73.85842471700624,7.26068,-0.68,2.58,6,2,1,1,0
1,28,107.7,71.10272938966604,7.52344,0.57,2.96,6,1,0,1,0
0,-11,70.4,74.6102729187905,6.82305,-0.55,2.4,6,1,2,0,0
0,-35,77.3,72.93889898957194,6.8408,0.1,2.05,6,0,1,0,0
0,-32,95.9,70.13751338269934,7.31362,1.02,2.06,6,1,2,0,0
0,15,104.5,75.1927203757308,8.32788,0.14,2.43,5,1,2,0,0
0,7,64.8,73.96344050315751,6.46791,-0.41,2.9,5,1,0,0,0
0,34,96.1,69.66020253041403,8.49962,0.05,1.73,5,2,1,1,0
0,28,104.9,75.3602986372888,7.12073,-0.15,3.2,5,1,0,1,0
0,1,93.1,65.91674462537553,6.74982,0.49,2.36,5,1,1,1,1
0,34,106.2,80.16943458533535,7.83544,0.24,1.82,5,1,1,0,1
0,-10,99.3,74.34735796087602,7.10317,-0.02,2.36,4,0,1,0,0
0,44,85.5,69.40377890054158,7.95256,0.01,3.27,4,1,2,1,0
0,-23,60.1,72.80172946967654,6.70306,-0.68,2.96,4,1,0,0,0
0,16,85.5,69.31562442447161,7.30511,-0.35,2.57,4,2,1,1,0
0,-19,102.5,76.25660447300395,7.99009,-0.5,1.7,4,1,2,0,0
0,32,81.1,66.10773533999641,6.68023,-0.86,2.38,4,2,2,1,0
0,12,69.8,69.41053753707409,6.93426,0.99,2.25,4,1,2,0,0
0,55,91.6,71.38215915637687,8.0515,0.48,2.47,3,1,1,0,0
0,-16,97.5,73.47749074975218,7.71168,-0.59,1.69,3,2,2,1,0
0,19,109.7,72.12536655580594,7.45163,0.56,2.07,3,3,2,1,0
0,64,96.2,71.87926607994623,8.3623,0.49,2.55,3,2,2,0,0
0,-52,68.5,63.99801924240892,7.60516,-0.78,1.15,3,1,2,1,0
0,-12,91,74.0254863844285,6.68576,0.28,2.37,3,1,2,0,0
1,29,100.6,72.49151066445265,6.6978,1.02,3.07,3,0,2,1,0
0,33,82.7,70.19531839580445,8.12678,-0.28,1.27,2,1,2,0,0
0,-18,92.7,75.79110534327124,7.45447,0.03,2.56,2,2,0,0,0
0,-2,88.3,67.32437305724713,8.04995,-0.59,2.89,2,2,2,1,0
0,39,95.6,67.35489877415196,7.0532,-0.73,2.56,2,1,2,1,0
1,34,99.9,72.83154351268203,7.16626,-0.07,2.71,2,0,0,1,0
0,-28,82,66.6613125136155,7.17767,0.06,2.45,2,3,2,1,0
0,25,80.9,70.20030378112376,7.15229,0.54,1.92,2,3,2,0,0
0,-18,54.3,74.68021124568965,7.48704,0.43,1.16,2,1,0,1,0
0,19,96.1,70.24828042775502,7.9244,0.17,2.84,2,3,2,0,0
0,47,95.3,80.69356798658609,7.82327,-0.1,2.61,1,3,1,1,0
0,-7,101.3,73.46608499946012,7.42904,0.7,1.83,1,0,1,1,0
0,-12,102.2,75.02614003230268,7.4941700000000004,0.06,1.5,1,1,1,0,0
0,57,71.4,70.56506047017214,7.044,0.75,2.53,9,0,0,1,0
0,-16,93,66.83689173805895,7.02825,-0.28,1.52,9,1,2,1,0
0,54,68.5,68.21076979152758,7.39555,0.96,2.61,9,3,2,0,0
0,-29,80.7,56.02382399978557,6.2973,0.91,2.13,8,2,2,0,0
0,29,81.2,71.7687898670018,7.80629,-0.65,3.25,8,0,1,0,0
0,-80,73.1,60.43661375540542,6.31606,-0.62,3.91,8,0,2,1,0
0,-24,76.7,61.68547509685565,7.85771,-0.53,1.5,8,1,2,1,0
0,8,66.2,64.56270406355682,7.61457,0.86,2.83,8,0,0,0,0
0,36,77.4,59.11824880378367,7.75122,-0.06,1.82,8,0,2,0,0
0,33,84.9,66.23978786608596,6.87492,0.62,2.06,7,1,2,1,1
0,32,85.1,68.12244361358391,6.71358,-0.55,2.54,7,1,2,1,0
0,24,72.8,66.62357446120987,7.21658,0.09,2.07,7,1,1,0,0
0,3,90.9,76.362780466084,7.23167,0.37,1.72,6,1,0,1,0
0,18,91.6,67.75137720124219,6.57025,-0.05,3.08,6,0,0,0,1
0,22,103.2,72.60217008526648,7.01313,0.34,2.77,6,1,1,0,1
0,-6,99,70.92478452873418,7.2315,0.59,3.5,5,1,2,1,0
0,9,96.6,68.82381386998858,6.89721,0.18,2.39,5,1,2,1,0
0,63,87.1,76.47298402449938,6.95045,-0.41,2.86,5,0,0,0,0
0,-5,98,77.4207334981278,7.50045,-0.18,2.28,5,0,0,0,1
0,81,81.1,76.2159839543856,8.04411,-0.32,2.26,5,3,2,0,1
0,19,91.4,77.23190086333071,7.39234,0.39,1.83,5,0,0,0,1
0,29,96,66.67107932188934,6.22491,0.37,2.32,4,2,1,1,0
0,17,103.5,74.19456795993297,7.43864,0.3,2.46,4,1,1,1,0
0,64,64.8,69.8164018616439,6.35381,0.63,2.84,4,2,1,1,0
0,-34,72,74.46221699301883,8.164,0.63,1.85,4,0,2,0,0
1,35,95,71.84761535431721,6.82033,-0.92,2.98,4,0,1,0,1
0,71,88.6,73.41148707467167,7.61846,0.91,2.28,3,0,0,1,0
0,42,89.4,75.69794961722799,7.57809,-0.01,2.72,3,1,0,0,0
0,-33,96.2,79.02976074802243,6.84192,0.51,3.11,3,1,2,1,1
0,51,66.6,71.49168349988285,7.00468,-0.37,3.15,3,3,2,0,1
0,42,100.8,73.73084989332862,8.00986,-0.32,1.84,3,2,0,0,1
0,-37,90.6,69.71593361592859,6.45511,1.05,2.69,2,1,2,0,0
1,25,110.3,76.51603653421427,6.88242,0.5,2.5,2,0,1,1,0
0,22,100.1,71.4150085805399,7.12145,0,2,2,2,1,0,1
0,-8,75.1,78.4585966807625,8.6944,0.25,1.74,1,1,1,0,0
0,29,93.5,73.81692113600522,8.13202,0.14,2.52,1,2,0,1,0
0,-16,98.5,77.6747497040892,6.98126,-0.19,2.73,1,1,2,0,0
0,86,79.5,70.49473839345232,7.29026,0.93,1.99,1,2,2,1,0
0,22,89.4,71.92928755896227,7.99871,0.27,1.21,1,0,1,0,1
1,22,99.1,75.86842071739127,7.46731,-0.62,2.23,1,0,0,0,1
0,-5,107.1,76.27866985849339,7.78263,-0.14,1.97,1,2,2,1,1
0,39,58.8,68.18318410263858,6.36947,-1.31,2.73,1,0,0,0,1
0,12,93.5,75.47916545798518,6.97911,-0.72,2.15,1,0,1,0,1
0,44,82.6,76.287817680175,7.71442,0.29,2.82,9,1,1,1,0
0,-32,92.6,72.65716665223317,6.41087,0.06,2.57,9,1,1,1,0
0,31,78.4,76.38522873380947,7.70185,-0.11,1.89,8,3,2,1,0
0,32,57.9,67.43014346967948,7.19454,-1.28,2.55,8,0,2,0,0
0,-3,106.9,74.26414241390184,7.013,0.15,2.28,8,2,2,1,0
0,-9,103.3,71.36668717265091,6.27093,0.11,2.25,8,0,1,0,0
0,-3,104.2,69.06662389374239,7.34312,-0.32,2.14,7,1,1,0,1
0,70,71.4,83.81812124642164,8.16002,0.54,1.89,7,0,0,0,1
0,-13,101.6,75.56735868768538,7.39116,0.02,1.87,7,0,1,0,0
0,8,99.6,73.55557739519594,7.36605,-0.09,1.75,7,2,1,0,0
0,4,75.7,76.03060758224665,7.59806,0.22,2.76,7,3,1,1,0
0,-31,93.3,69.31340397907489,6.43643,-0.09,2.83,6,2,1,0,1
0,50,88,66.63747395446988,6.28304,-0.1,2.93,6,0,0,0,1
0,5,78.3,69.95159340487263,8.11344,0.33,1.31,6,1,1,0,0
0,36,100.7,73.55383428953284,7.2284,0.19,2.35,6,2,1,1,0
0,17,104.3,74.20252533663474,8.53717,0.4,1.59,6,0,0,1,0
0,79,85.7,66.39195193173771,6.32611,0.13,3.67,6,1,2,0,0
0,9,75,69.73680519806217,5.85922,0.91,3.07,5,1,1,1,1
0,44,61.4,65.28475953473416,6.48053,0.67,2.8,5,2,1,1,0
0,0,93.8,67.55944564071746,7.50978,0.21,2.39,5,0,1,0,0
0,-61,54.4,63.03058106502142,5.50774,0.64,2.77,4,3,2,1,1
0,48,83.1,73.41732990583903,6.28739,-0.09,3.44,4,1,2,0,0
0,20,101.8,69.94767326797712,7.49659,-0.09,2.43,4,0,0,0,0
0,87,83.4,71.23568674725178,7.17849,0.54,2.99,4,1,0,1,0
0,8,101.7,67.60363341720327,7.74038,-0.66,2.39,3,0,1,0,0
1,31,98.4,73.70111043023266,8.7129,-0.5,1.97,3,3,1,1,0
0,19,95.2,72.56560883553995,7.72812,-0.27,1.81,3,1,1,0,0
0,4,83.7,70.14649645499628,7.60654,0.99,2.1,3,0,1,0,0
0,75,82.7,74.66863630024737,7.30869,0.34,3.57,3,0,0,1,0
0,-17,78.3,68.34480003164576,8.19968,-0.85,1.85,3,1,1,1,0
0,9,93,66.58266124091674,7.06535,0.33,2.49,3,2,2,0,0
0,22,97.5,69.89278807228682,8.19749,0.03,2.67,2,3,1,0,0
0,16,79.1,64.39598587723118,6.52007,-1.06,3.13,2,2,1,0,0
0,-28,63.5,72.74918292578194,8.20843,0.55,2.68,2,0,0,0,0
0,58,90.3,76.74542971004158,8.06896,-0.67,2.94,2,2,2,1,0
0,72,74.3,68.89737090148857,7.68667,0.23,2.23,1,0,0,0,0
0,40,91.9,70.57941491323484,8.56245,0.19,1.56,1,1,2,1,0
0,18,74.4,65.51184283088305,7.92974,0.1,1.5,1,1,2,0,0
0,-5,86.1,63.09695160979023,6.75387,-0.79,3.15,1,0,2,1,0
0,35,64.1,71.18510118088503,7.58981,-0.7,2.51,9,2,2,0,1
0,37,99.4,72.91329342432252,7.45023,0.28,2.07,9,2,1,0,1
0,3,102.1,72.82558801740711,7.11783,0.54,2.37,9,0,0,1,1
0,-23,98.4,76.53872948054818,7.34913,0,1.86,9,3,1,0,1
0,49,89.4,68.66116778714492,8.18625,0.82,2.01,8,0,2,1,0
0,-16,76.8,71.58054281114069,7.58942,1.12,2.28,8,0,0,0,1
0,26,93.7,71.33391802726301,8.1369,0.66,1.63,8,1,0,0,1
0,11,96.1,71.75299226034919,7.2517,0.27,2.46,8,0,1,1,1
0,5,96,71.9510758223027,6.53784,0.31,3.12,7,1,0,1,0
0,-2,81.9,74.55244831710216,7.75884,0.63,2.47,7,2,1,0,0
0,9,91.5,69.40443413537844,6.94557,1.35,2.78,7,3,2,0,1
0,41,77.6,69.02193627976027,8.16617,-1.27,2.73,7,3,2,1,1
0,28,81,65.73320700881087,5.88335,-0.21,4.42,6,2,2,1,0
0,10,90.6,62.77635544879661,5.63079,-0.08,3.33,6,2,2,0,0
0,64,90.5,63.76658399395865,7.32717,-0.25,3.14,6,2,2,0,1
0,51,59.9,68.29462473463899,6.82871,0.18,2,6,0,1,1,1
0,-6,93.5,68.78582865765254,6.74578,-0.22,3.05,5,1,1,0,0
0,28,91.4,69.19802312564022,7.49833,0.73,3.01,5,1,1,0,0
0,11,81.1,62.37267161047236,7.06055,-1.23,3.05,5,1,2,1,0
0,3,76.4,73.32562797838887,6.8073,0.68,2.8,4,0,1,1,0
0,73,73.9,79.68600438694067,8.16987,0.34,2.3,4,0,0,0,0
0,-42,54.8,60.57314823366891,8.2669,1.05,1.61,4,1,2,0,0
0,14,59.2,71.2923424225117,6.12322,0.83,2.44,4,2,2,1,0
0,9,73.1,70.22273147405726,7.52247,0.83,2.41,4,0,0,1,0
0,12,99.6,71.8718242817419,7.69853,-0.33,2.43,4,1,1,0,0
0,-10,87.1,57.77151527724168,7.18409,-0.33,2.67,4,0,0,1,0
0,81,85.9,74.24435431287836,8.00816,-0.67,3.31,3,2,2,1,0
0,41,93,64.87840647874448,7.73639,0,1.66,3,1,2,0,0
0,-28,78.8,72.18199066008839,6.76144,0.5,1.77,3,2,2,0,0
0,20,80,73.70588348831683,7.07939,-0.34,2.53,3,0,1,0,0
0,22,81.4,64.04238060417812,6.48081,-0.24,2.19,2,1,1,0,0
0,53,83.2,73.46106712483831,7.05003,-0.81,2.54,2,2,2,0,0
0,-11,94.2,63.03742476179063,8.38179,-0.4,1.87,2,3,2,1,0
0,36,88.7,68.1753327624371,8.28537,-0.3,2.09,2,2,2,0,0
0,11,83.6,60.18284107379112,6.61473,-0.01,3.24,2,1,2,1,0
0,8,107.4,70.58107318988891,7.47553,0.4,2.83,1,1,2,0,0
0,21,94.1,64.73989447942996,7.24608,-0.31,1.95,1,2,2,1,1
0,-40,77.4,65.13452816915432,5.62684,0.05,2.77,1,2,2,0,1
0,12,106,75.22751577144354,7.72626,-0.14,3.08,1,1,2,0,0
0,44,104.2,73.063746628963,7.15041,-0.01,2.9,1,2,0,1,0
1,31,107.5,73.48677659722283,8.08199,-0.16,2.51,1,2,2,1,0
0,45,87.7,76.59380900939271,7.43098,0.5,1.75,9,3,1,0,1
0,25,81.3,68.18135654071831,7.65313,-0.19,1.52,9,0,2,0,1
0,-19,79.7,62.92193538202604,7.88617,-0.51,1.72,9,1,2,1,1
0,-41,67.5,79.69563135469014,8.0198,-0.21,2.34,9,1,1,1,0
0,27,78.8,65.72244827664645,7.67658,0.94,2.16,9,0,1,0,0
0,49,91.8,78.57068778299748,7.32614,-0.54,2.33,8,1,0,0,0
0,-24,93,67.6711221562326,5.87735,-0.38,3.29,8,1,1,1,0
0,27,88.3,74.71275270888422,6.86729,0.4,2.52,8,0,0,1,0
0,-7,83.3,69.87021036039567,7.11998,1,1.79,8,1,1,0,0
0,19,87.7,69.85797914204889,6.70995,-0.01,2.84,8,1,0,0,1
0,-6,68.4,71.26194083623906,8.10169,-0.56,2.09,8,0,1,1,1
0,69,76.9,68.63764702722027,7.63273,-0.41,2.28,8,0,1,1,1
0,64,81.6,73.06137760978406,7.69871,1.06,2.53,7,1,1,0,0
0,-71,48.3,66.77092253946762,6.96486,-0.36,1.87,7,1,2,1,0
0,28,88.5,63.33983408820076,6.11121,-1.2,3.16,7,2,2,1,0
0,22,109.2,76.80792596166275,8.55891,0.03,2.26,7,0,0,0,0
0,38,93.1,71.01605466672086,6.84832,0.47,2.81,6,0,1,1,0
0,14,107.5,75.42564166789012,6.74846,0.38,2.93,6,1,0,0,0
0,-33,60.2,69.6149763214282,6.21593,0.57,2.99,6,0,1,1,0
0,38,71.1,76.17781907382984,7.39729,-0.53,2.7,6,1,0,0,1
0,14,99,73.21651855252267,6.88532,0.18,3.37,6,0,0,1,1
0,-36,84,69.46946020999658,5.63353,-0.11,3.44,6,0,2,1,1
0,5,104.7,71.63325887517867,7.69885,0.02,1.46,6,1,1,0,0
0,-40,72.7,68.37096363095876,6.23265,-0.95,2.51,6,0,0,1,0
0,46,77.9,63.36940781676533,7.07185,0.91,2.45,5,0,0,0,0
0,-28,70.1,63.61207652417504,6.60173,1.22,2.26,5,1,2,0,0
0,1,68.7,67.8603478669047,6.90804,0.1,3.58,5,1,2,1,0
0,32,103.8,78.51854930782476,8.31319,0.28,2.89,5,2,0,0,0
0,-6,66.4,72.0008278625795,6.70006,0.92,2.7,5,1,2,1,0
0,-6,95.4,69.69725009039405,7.48723,-0.31,1.34,5,1,1,0,0
0,57,78.1,73.29886361759299,8.13815,0.8,2.14,4,2,0,1,0
0,10,90.9,69.06637048397562,6.20406,0.05,2.51,4,1,1,1,0
0,43,71.1,72.91947903804969,7.44785,-0.11,2.53,4,3,1,1,0
0,30,97.6,76.86349513642121,6.97615,-0.38,3.11,4,1,1,0,0
0,39,87.2,65.78683890682592,7.89276,-0.41,1.97,4,1,2,1,0
0,3,78,76.0828454122933,7.78533,-0.04,2.24,4,0,0,1,0
0,33,100,75.69755534717599,7.3388,-0.02,2.29,3,0,1,0,0
0,-49,61.7,67.9074136639372,7.27123,0.84,1.45,3,1,2,1,0
0,52,86.5,71.94193236296789,6.9111,-0.5,2.84,3,2,2,0,0
0,17,108.5,77.14170266952779,7.98775,-0.41,3.03,3,3,2,0,0
0,-16,83.6,73.93920224221496,7.94143,0.32,3.14,2,1,0,1,0
0,14,83.7,69.83351586253531,7.0194,0.44,2.83,2,1,2,1,0
0,26,69.7,70.02547454096243,6.8383,-0.81,2.58,2,0,0,0,0
0,4,95.4,74.60739445230878,6.9727,-0.07,2.37,2,1,1,0,0
0,-66,46.8,72.00327546865282,7.28704,1.51,2.52,1,2,2,0,0
0,-17,94,67.22765550904226,6.70968,0.2,1.97,1,0,0,1,0
0,29,97.5,67.80366324995457,7.7559,0.04,2.04,1,1,2,0,0
0,13,86.9,58.942342533178135,5.86318,0.62,2.23,1,2,2,1,0
1,24,99.8,69.81661196430876,6.82669,-0.68,2.89,1,2,2,0,0
0,3,75.8,64.87402553738966,6.69659,1.24,1.78,11,0,1,1,1
0,-6,74.6,70.60439357698377,6.54036,1.24,2.5,11,3,1,1,1
0,23,92.9,68.50784719314157,6.89205,0.36,2.71,11,0,2,0,1
0,-23,87.2,65.61438276971789,7.24742,0.15,2.41,11,1,0,1,1
0,2,101.7,71.90075445168507,7.06151,-0.71,2.11,11,1,1,0,1
0,4,91.6,58.55231837890776,7.79709,-0.8,2.11,11,0,0,0,1
0,20,90.2,73.21454618149255,7.72551,0.68,2.75,10,2,0,0,0
0,-19,78.7,62.79286440858548,6.74689,-0.86,2.65,10,0,2,0,0
0,1,97.2,77.94409142240828,7.47965,0.23,2.39,10,2,1,0,0
0,1,95.5,64.56079708577492,7.80722,0.69,1.57,10,2,2,0,0
0,9,104.4,75.88421958217317,7.15933,0.46,2.99,9,1,0,0,0
0,-3,92.4,64.36392418713719,7.89896,0.02,1.4,9,0,2,1,0
0,46,91.7,65.68771402108858,6.4619,0.53,2.97,9,2,2,1,0
0,17,48.7,59.62465982625043,6.04919,-0.48,2.75,8,0,2,0,0
0,55,83.6,65.88780109103648,7.82908,0.52,2.66,8,1,1,0,0
0,-8,69.2,72.62478819439994,8.3106,-0.99,1.77,8,0,1,1,0
0,-26,105.2,70.7153233452293,6.47866,0.35,2.19,8,2,2,0,0
0,6,102.7,71.38584843761745,7.01403,0.66,1.89,8,1,2,0,0
0,-19,72,65.42509403043074,6.96722,0.03,2.74,8,1,2,0,0
0,64,96.6,76.66653778116738,8.14561,-0.43,1.97,7,0,0,0,0
0,0,108.5,80.7908992863559,7.85948,0.38,1.94,7,2,0,1,0
0,74,80.8,66.44559144936933,6.73877,0.85,3.12,7,2,1,1,1
0,-8,82.6,69.43963011462588,6.53615,1.01,3.23,7,1,1,1,1
0,11,72.5,69.27833082060934,8.563,0.12,1.44,7,0,1,0,1
0,-1,78.5,59.2059951069438,6.8005,0.42,2.06,6,0,1,0,0
0,29,82.9,79.34407410822271,7.82671,-0.12,2.09,6,0,2,0,0
0,13,104.3,71.68562658300391,7.8045,0.57,2.64,6,0,0,0,0
0,-4,99.1,71.91499202547014,6.29617,0.46,2.16,6,1,1,1,1
0,23,102.1,68.29918071317388,7.22597,-0.03,2.26,6,1,1,0,1
0,42,91.3,73.97425356929604,7.11234,-0.08,3.02,6,0,2,1,1
0,1,101.7,71.34352549448043,7.7629,0.48,2.12,5,1,1,0,1
0,-40,77.8,63.72296106478243,7.25263,0.74,1.77,5,3,1,0,1
0,46,73.7,75.18308151261057,7.00702,-0.49,2.98,5,2,2,0,1
0,21,91.2,76.19846229389509,8.04649,-0.17,1.41,4,2,2,0,1
0,-2,95.2,70.77665836538122,7.1627,-0.46,2.38,4,1,0,0,1
0,67,81.2,67.3495142523624,8.06025,0.22,2.61,4,1,0,1,1
0,-10,66,71.08350683273298,6.73952,0.54,3.16,4,0,1,1,1
0,1,99.7,71.15608374138328,6.86764,-0.19,2.4,4,0,0,0,0
0,23,99,68.4511333567508,6.60854,-0.19,2.51,4,1,2,1,0
0,68,78,82.5451118837926,7.77386,0.49,2.36,3,0,0,1,1
