county,date,cases,cases_avg_new,cases_cume,cases_rate,cases_avg_new_rate,cases_cume_rate,deaths,deaths_avg_new,deaths_cume,population,deaths_rate,deaths_avg_new_rate,deaths_cume_rate,longitude,latitude
Schuylkill,2020-11-08T00:00:00Z,55,40.9,2512,38.9,28.9,1777,3,3.1,136,141359,2.12,2.22,96.21,-76.22332385,40.70751243
Lancaster,2020-11-08T00:00:00Z,91,129.9,10971,16.7,23.8,2010.4,1,1.1,498,545724,0.18,0.21,91.25,-76.25138768,40.04590796
Lackawanna,2020-11-08T00:00:00Z,28,29.7,4119,13.4,14.2,1964.5,0,0.4,225,209674,0,0.2,107.31,-75.61218345,41.43910064
Perry,2020-11-08T00:00:00Z,13,6,427,28.1,13,922.8,0,0.3,8,46272,0,0.62,17.29,-77.25907385,40.40415317
Northumberland,2020-11-08T00:00:00Z,18,21,1782,19.8,23.1,1961.6,1,0.4,118,90843,1.1,0.47,129.89,-76.71188423,40.85150926
Indiana,2020-11-08T00:00:00Z,20,33.7,1498,23.8,40.1,1781.8,3,0.7,23,84073,3.57,0.85,27.36,-79.09333493,40.65295497
Snyder,2020-11-08T00:00:00Z,12,9.6,587,29.7,23.7,1454,0,0,18,40372,0,0,44.59,-77.07255968,40.77113737
Warren,2020-11-08T00:00:00Z,0,1.6,85,0,4,216.9,0,0,1,39191,0,0,2.55,-79.27858158,41.81675237
Wayne,2020-11-08T00:00:00Z,4,4,327,7.8,7.8,636.7,0,0,12,51361,0,0,23.36,-75.3051535,41.64969805
Sullivan,2020-11-08T00:00:00Z,0,0.1,23,0,2.4,379.2,0,0,1,6066,0,0,16.49,-76.5147922,41.4480994
Wyoming,2020-11-08T00:00:00Z,12,8.6,241,44.8,32,899.5,0,0.6,14,26794,0,2.13,52.25,-76.01813003,41.51892488
Somerset,2020-11-08T00:00:00Z,27,16.6,609,36.8,22.6,829.2,0,0.3,5,73447,0,0.39,6.81,-79.03100206,39.97146299
Venango,2020-11-08T00:00:00Z,8,18.6,438,15.8,36.7,864.5,0,0,1,50668,0,0,1.97,-79.76286561,41.40341259
Union,2020-11-08T00:00:00Z,21,14,845,46.7,31.2,1881,0,0.1,13,44923,0,0.32,28.94,-77.06415803,40.96473131
Susquehanna,2020-11-08T00:00:00Z,5,4.9,460,12.4,12,1140.6,0,0.3,31,40328,0,0.71,76.87,-75.80250303,41.8205686
York,2020-11-08T00:00:00Z,90,85.7,7447,20,19.1,1658.4,0,1.6,228,449058,0,0.35,50.77,-76.72576052,39.92192531
Tioga,2020-11-08T00:00:00Z,4,14.4,369,9.9,35.5,909.1,0,0.3,6,40591,0,0.7,14.78,-77.25788076,41.77333834
Washington,2020-11-08T00:00:00Z,68,53.3,2579,32.9,25.8,1246.7,1,0.9,50,206865,0.48,0.41,24.17,-80.25180083,40.19109663
McKean,2020-11-09T00:00:00Z,11,6.7,216,27.1,16.5,531.7,0,0.1,3,40625,0,0.35,7.38,-78.5712202,41.81037074
Bucks,2020-11-09T00:00:00Z,175,144.6,11539,27.9,23,1836.6,0,1.1,639,628270,0,0.18,101.71,-75.11291241,40.33501133
Clearfield,2020-11-09T00:00:00Z,17,15.3,627,21.4,19.3,791.1,2,0.6,11,79255,2.52,0.72,13.88,-78.47558343,41.000429
Westmoreland,2020-11-09T00:00:00Z,116,89.4,5385,33.2,25.6,1543.4,4,3.3,148,348899,1.15,0.94,42.42,-79.47134118,40.310315
Berks,2020-11-09T00:00:00Z,156,106.7,10633,37,25.3,2524.7,0,1,443,421164,0,0.24,105.18,-75.93077327,40.41939635
Allegheny,2020-11-09T00:00:00Z,326,254.7,18020,26.8,20.9,1481.9,3,2.4,459,1216045,0.25,0.2,37.75,-79.98619843,40.46735543
Erie,2020-11-09T00:00:00Z,83,58.6,2770,30.8,21.7,1027,1,0.6,43,269728,0.37,0.21,15.94,-80.0407591,41.99413787
Carbon,2020-11-09T00:00:00Z,33,17,760,51.4,26.5,1184.1,1,0.7,37,64182,1.56,1.11,57.65,-75.71107039,40.91936701
Franklin,2020-11-09T00:00:00Z,80,49.4,2782,51.6,31.9,1794.5,3,1.9,73,155027,1.94,1.2,47.09,-77.72398845,39.92786197
Adams,2020-11-09T00:00:00Z,24,21.9,1393,23.3,21.2,1352.3,1,1,38,103009,0.97,0.97,36.89,-77.22224271,39.87209565
Elk,2020-11-09T00:00:00Z,16,10.1,293,53.5,33.9,979.6,0,0.1,3,29910,0,0.48,10.03,-78.64947713,41.42819416
Chester,2020-11-09T00:00:00Z,118,92.1,8962,22.5,17.6,1707.1,0,0.1,383,524989,0,0.03,72.95,-75.75626498,39.97487056
Clarion,2020-11-09T00:00:00Z,21,16.7,388,54.6,43.5,1009.4,0,0,4,38438,0,0,10.41,-79.42483608,41.19279129
Beaver,2020-11-09T00:00:00Z,42,24.1,2547,25.6,14.7,1553.7,1,0.1,144,163929,0.61,0.09,87.84,-80.35107356,40.68349245
Cameron,2020-11-09T00:00:00Z,1,0.1,15,22.5,3.2,337.3,0,0,0,4447,0,0,0,-78.20916932,41.43880265
Delaware,2020-11-09T00:00:00Z,176,166.7,15276,31.1,29.4,2695.4,0,0.6,784,566747,0,0.1,138.33,-75.40627712,39.91657867
Cambria,2020-11-09T00:00:00Z,66,58.3,1742,50.7,44.8,1338,1,1.6,24,130192,0.77,1.21,18.43,-78.71894174,40.49127491
Centre,2020-11-09T00:00:00Z,41,54.3,4850,25.2,33.4,2986.7,1,0.3,26,162385,0.62,0.18,16.01,-77.82500112,40.9193135
Crawford,2020-11-09T00:00:00Z,26,21.7,779,30.7,25.7,920.5,0,0,5,84629,0,0,5.91,-80.11321083,41.68546907
Blair,2020-11-09T00:00:00Z,49,63,2030,40.2,51.7,1666.3,1,0.9,44,121829,0.82,0.7,36.12,-78.34907687,40.48555024
Bradford,2020-11-09T00:00:00Z,38,29.7,1202,63,49.3,1992.6,0,1.1,29,60323,0,1.89,48.07,-76.51825624,41.79117814
Butler,2020-11-09T00:00:00Z,102,70.9,2501,54.3,37.7,1331.4,2,1.7,46,187853,1.06,0.91,24.49,-79.91711779,40.91083185
Dauphin,2020-11-09T00:00:00Z,87,75.6,5674,31.3,27.2,2038.8,2,1,205,278299,0.72,0.36,73.66,-76.77960568,40.41974636
Forest,2020-11-09T00:00:00Z,1,0.4,22,13.8,5.9,303.6,0,0,1,7247,0,0,13.8,-79.23780995,41.51357876
Columbia,2020-11-09T00:00:00Z,8,9,1163,12.3,13.9,1790.2,0,0,45,64964,0,0,69.27,-76.4100218,41.04912086
Cumberland,2020-11-09T00:00:00Z,97,59.4,3050,38.3,23.5,1203.8,1,0.7,87,253370,0.39,0.28,34.34,-77.26866271,40.16759839
Armstrong,2020-11-09T00:00:00Z,36,26.3,1011,55.6,40.6,1561.8,0,1,33,64735,0,1.54,50.98,-79.47316899,40.81509526
Clinton,2020-11-09T00:00:00Z,12,8.1,350,31.1,21.1,906,0,0.4,10,38632,0,1.11,25.89,-77.642837599999993,41.23286274
Bedford,2020-11-09T00:00:00Z,25,27.7,692,52.2,57.9,1445,1,0.4,11,47888,2.09,0.89,22.97,-78.49116474,40.00737536
Fayette,2020-11-09T00:00:00Z,21,16.3,1224,16.2,12.6,946.8,0,0,15,129274,0,0,11.6,-79.65189635,39.9194478
Lancaster,2020-11-09T00:00:00Z,126,129.9,11097,23.1,23.8,2033.4,2,1.3,500,545724,0.37,0.24,91.62,-76.25138768,40.04590796
Perry,2020-11-09T00:00:00Z,10,7.1,437,21.6,15.4,944.4,0,0.1,8,46272,0,0.31,17.29,-77.25907385,40.40415317
Montour,2020-11-09T00:00:00Z,4,5.4,351,21.9,29.8,1925.4,0,0,14,18230,0,0,76.8,-76.66470527,41.02801824
Lawrence,2020-11-09T00:00:00Z,42,45.3,1349,49.1,53,1577.6,1,2.3,62,85512,1.17,2.67,72.5,-80.33754114,40.99325035
Northampton,2020-11-09T00:00:00Z,90,74,6210,29.5,24.2,2034.2,1,0.7,326,305285,0.33,0.23,106.79,-75.31263726,40.7545954
Jefferson,2020-11-09T00:00:00Z,14,11.6,319,32.2,26.6,734.6,0,0.1,5,43425,0,0.33,11.51,-79.00101814,41.13139091
Lehigh,2020-11-09T00:00:00Z,128,107.9,7792,34.7,29.2,2109.8,0,0.1,374,369318,0,0.04,101.27,-75.60099481,40.61464794
Schuylkill,2020-11-09T00:00:00Z,86,47,2598,60.8,33.2,1837.9,1,3,137,141359,0.71,2.12,96.92,-76.22332385,40.70751243
Greene,2020-11-09T00:00:00Z,15,10.4,359,41.4,28.8,990.8,0,0,1,36233,0,0,2.76,-80.22943817,39.85480393
Lycoming,2020-11-09T00:00:00Z,12,16.6,1141,10.6,14.6,1007.1,0,0,32,113299,0,0,28.24,-77.06942457,41.34459792
Fulton,2020-11-09T00:00:00Z,9,4,131,61.9,27.5,901.6,0,0,4,14530,0,0,27.53,-78.11485045,39.92487511
Mercer,2020-11-09T00:00:00Z,60,38.9,1491,54.8,35.5,1362.6,1,0.9,36,109424,0.91,0.78,32.9,-80.26009411,41.30237777
Northumberland,2020-11-09T00:00:00Z,28,23.4,1810,30.8,25.8,1992.4,0,0.4,118,90843,0,0.47,129.89,-76.71188423,40.85150926
Huntingdon,2020-11-09T00:00:00Z,19,19.4,1249,42.1,43,2766.7,0,1,41,45144,0,2.22,90.82,-77.9827661,40.416105
Juniata,2020-11-09T00:00:00Z,7,9,323,28.3,36.3,1304.4,0,0.1,9,24763,0,0.58,36.34,-77.405775,40.53433008
Lebanon,2020-11-09T00:00:00Z,51,57.6,3728,36,40.6,2629.2,4,1.6,89,141793,2.82,1.11,62.77,-76.46182575,40.367597
Monroe,2020-11-09T00:00:00Z,32,26.9,2302,18.8,15.8,1352,0,0,135,170271,0,0,79.29,-75.34083603,41.06091787
Potter,2020-11-09T00:00:00Z,5,2.3,80,30.3,13.8,484.1,0,0,1,16526,0,0,6.05,-77.89879229,41.74420644
Lackawanna,2020-11-09T00:00:00Z,41,30.7,4160,19.6,14.6,1984,0,0.4,225,209674,0,0.2,107.31,-75.61218345,41.43910064
Pike,2020-11-09T00:00:00Z,14,7,687,25.1,12.5,1231,0,0,23,55809,0,0,41.21,-75.03270924,41.332572
Indiana,2020-11-09T00:00:00Z,64,39.6,1562,76.1,47.1,1857.9,2,1,25,84073,2.38,1.19,29.74,-79.09333493,40.65295497
Luzerne,2020-11-09T00:00:00Z,135,87.1,6346,42.5,27.5,1999.3,2,2.4,235,317417,0.63,0.77,74.04,-75.9919961,41.17836439
Montgomery,2020-11-09T00:00:00Z,195,177.3,15796,23.5,21.3,1901,1,0.6,910,830915,0.12,0.07,109.52,-75.37252001,40.20989874
Philadelphia,2020-11-09T00:00:00Z,919,603.7,50338,58,38.1,3177.8,6,4.7,1955,1584064,0.38,0.3,123.42,-75.140236,40.00444354
Mifflin,2020-11-09T00:00:00Z,25,26.4,679,54.2,57.3,1471.7,0,0.3,6,46138,0,0.62,13,-77.62003089,40.61274928
Union,2020-11-09T00:00:00Z,15,15.7,860,33.4,35,1914.4,0,0.1,13,44923,0,0.32,28.94,-77.06415803,40.96473131
Susquehanna,2020-11-09T00:00:00Z,5,3.9,465,12.4,9.6,1153,0,0.3,31,40328,0,0.71,76.87,-75.80250303,41.8205686
Wayne,2020-11-09T00:00:00Z,3,4,330,5.8,7.8,642.5,0,0,12,51361,0,0,23.36,-75.3051535,41.64969805
Venango,2020-11-09T00:00:00Z,16,20,454,31.6,39.5,896,0,0,1,50668,0,0,1.97,-79.76286561,41.40341259
York,2020-11-09T00:00:00Z,108,89.6,7555,24.1,19.9,1682.4,1,1.4,229,449058,0.22,0.32,51,-76.72576052,39.92192531
Somerset,2020-11-09T00:00:00Z,97,29,706,132.1,39.5,961.2,1,0.4,6,73447,1.36,0.58,8.17,-79.03100206,39.97146299
Sullivan,2020-11-09T00:00:00Z,1,0.1,24,16.5,2.4,395.6,0,0,1,6066,0,0,16.49,-76.5147922,41.4480994
Snyder,2020-11-09T00:00:00Z,13,10.6,600,32.2,26.2,1486.2,0,0,18,40372,0,0,44.59,-77.07255968,40.77113737
Wyoming,2020-11-09T00:00:00Z,8,8.7,249,29.9,32.5,929.3,1,0.7,15,26794,3.73,2.67,55.98,-76.01813003,41.51892488
Warren,2020-11-09T00:00:00Z,5,1.7,90,12.8,4.4,229.6,0,0,1,39191,0,0,2.55,-79.27858158,41.81675237
Tioga,2020-11-09T00:00:00Z,20,15.6,389,49.3,38.4,958.3,0,0.1,6,40591,0,0.35,14.78,-77.25788076,41.77333834
Washington,2020-11-09T00:00:00Z,75,57.7,2654,36.3,27.9,1283,0,0.7,50,206865,0,0.35,24.17,-80.25180083,40.19109663
McKean,2020-11-10T00:00:00Z,6,7.1,222,14.8,17.6,546.5,0,0.1,3,40625,0,0.35,7.38,-78.5712202,41.81037074
Berks,2020-11-10T00:00:00Z,168,114.4,10801,39.9,27.2,2564.6,2,1.1,445,421164,0.47,0.27,105.66,-75.93077327,40.41939635
Bucks,2020-11-10T00:00:00Z,238,165.9,11777,37.9,26.4,1874.5,3,1.6,642,628270,0.48,0.25,102.19,-75.11291241,40.33501133
Westmoreland,2020-11-10T00:00:00Z,153,98,5538,43.9,28.1,1587.3,2,3.3,150,348899,0.57,0.94,42.99,-79.47134118,40.310315
Clearfield,2020-11-10T00:00:00Z,36,18.4,663,45.4,23.3,836.5,0,0.6,11,79255,0,0.72,13.88,-78.47558343,41.000429
Chester,2020-11-10T00:00:00Z,123,98.3,9085,23.4,18.7,1730.5,1,0.3,384,524989,0.19,0.05,73.14,-75.75626498,39.97487056
Cambria,2020-11-10T00:00:00Z,82,61.1,1824,63,47,1401,2,1.9,26,130192,1.54,1.43,19.97,-78.71894174,40.49127491
Cameron,2020-11-10T00:00:00Z,1,0.3,16,22.5,6.4,359.8,0,0,0,4447,0,0,0,-78.20916932,41.43880265
Clarion,2020-11-10T00:00:00Z,8,16.1,396,20.8,42,1030.2,1,0.1,5,38438,2.6,0.37,13.01,-79.42483608,41.19279129
Delaware,2020-11-10T00:00:00Z,222,180.1,15498,39.2,31.8,2734.6,1,0.7,785,566747,0.18,0.13,138.51,-75.40627712,39.91657867
Fayette,2020-11-10T00:00:00Z,32,18,1256,24.8,13.9,971.6,0,0,15,129274,0,0,11.6,-79.65189635,39.9194478
Erie,2020-11-10T00:00:00Z,98,67.1,2868,36.3,24.9,1063.3,0,0.6,43,269728,0,0.21,15.94,-80.0407591,41.99413787
Dauphin,2020-11-10T00:00:00Z,100,75.9,5774,35.9,27.3,2074.7,2,1.3,207,278299,0.72,0.46,74.38,-76.77960568,40.41974636
Columbia,2020-11-10T00:00:00Z,12,9.9,1175,18.5,15.2,1808.7,0,0,45,64964,0,0,69.27,-76.4100218,41.04912086
Franklin,2020-11-10T00:00:00Z,33,46.9,2815,21.3,30.2,1815.8,0,1.7,73,155027,0,1.11,47.09,-77.72398845,39.92786197
Butler,2020-11-10T00:00:00Z,89,80.1,2590,47.4,42.7,1378.7,2,2,48,187853,1.06,1.06,25.55,-79.91711779,40.91083185
Beaver,2020-11-10T00:00:00Z,79,31.3,2626,48.2,19.1,1601.9,0,0.1,144,163929,0,0.09,87.84,-80.35107356,40.68349245
Armstrong,2020-11-10T00:00:00Z,39,29.6,1050,60.2,45.7,1622,0,0.7,33,64735,0,1.1,50.98,-79.47316899,40.81509526
Bedford,2020-11-10T00:00:00Z,36,31,728,75.2,64.7,1520.2,0,0.4,11,47888,0,0.89,22.97,-78.49116474,40.00737536
Centre,2020-11-10T00:00:00Z,61,60.7,4911,37.6,37.4,3024.3,2,0.6,28,162385,1.23,0.35,17.24,-77.82500112,40.9193135
Crawford,2020-11-10T00:00:00Z,48,24.7,827,56.7,29.2,977.2,0,0,5,84629,0,0,5.91,-80.11321083,41.68546907
Blair,2020-11-10T00:00:00Z,75,61.4,2105,61.6,50.4,1727.8,3,1.3,47,121829,2.46,1.06,38.58,-78.34907687,40.48555024
Bradford,2020-11-10T00:00:00Z,43,31.3,1245,71.3,51.9,2063.9,0,0.9,29,60323,0,1.42,48.07,-76.51825624,41.79117814
Allegheny,2020-11-10T00:00:00Z,389,278,18409,32,22.9,1513.8,1,2.3,460,1216045,0.08,0.19,37.83,-79.98619843,40.46735543
Carbon,2020-11-10T00:00:00Z,18,18.7,778,28,29.2,1212.2,0,0.7,37,64182,0,1.11,57.65,-75.71107039,40.91936701
Cumberland,2020-11-10T00:00:00Z,86,65.7,3136,33.9,25.9,1237.7,0,0.7,87,253370,0,0.28,34.34,-77.26866271,40.16759839
Clinton,2020-11-10T00:00:00Z,8,8,358,20.7,20.7,926.7,0,0.3,10,38632,0,0.74,25.89,-77.642837599999993,41.23286274
Elk,2020-11-10T00:00:00Z,13,10.7,306,43.5,35.8,1023.1,0,0.1,3,29910,0,0.48,10.03,-78.64947713,41.42819416
Adams,2020-11-10T00:00:00Z,27,24.7,1420,26.2,24,1378.5,0,0.9,38,103009,0,0.83,36.89,-77.22224271,39.87209565
Forest,2020-11-10T00:00:00Z,2,0.7,24,27.6,9.9,331.2,0,0,1,7247,0,0,13.8,-79.23780995,41.51357876
Schuylkill,2020-11-10T00:00:00Z,50,48.9,2648,35.4,34.6,1873.2,4,3.1,141,141359,2.83,2.22,99.75,-76.22332385,40.70751243
Montgomery,2020-11-10T00:00:00Z,265,193,16061,31.9,23.2,1932.9,1,0.7,911,830915,0.12,0.09,109.64,-75.37252001,40.20989874
Mifflin,2020-11-10T00:00:00Z,26,26,705,56.4,56.4,1528,4,0.9,10,46138,8.67,1.86,21.67,-77.62003089,40.61274928
Philadelphia,2020-11-10T00:00:00Z,682,651.4,51020,43.1,41.1,3220.8,7,5,1962,1584064,0.44,0.32,123.86,-75.140236,40.00444354
Luzerne,2020-11-10T00:00:00Z,114,94.3,6460,35.9,29.7,2035.2,2,2.4,237,317417,0.63,0.77,74.67,-75.9919961,41.17836439
Lycoming,2020-11-10T00:00:00Z,45,21.7,1186,39.7,19.2,1046.8,0,0,32,113299,0,0,28.24,-77.06942457,41.34459792
Juniata,2020-11-10T00:00:00Z,21,11.6,344,84.8,46.7,1389.2,2,0.4,11,24763,8.08,1.73,44.42,-77.405775,40.53433008
Monroe,2020-11-10T00:00:00Z,54,30.9,2356,31.7,18.1,1383.7,0,0,135,170271,0,0,79.29,-75.34083603,41.06091787
Perry,2020-11-10T00:00:00Z,8,6.6,445,17.3,14.2,961.7,0,0.1,8,46272,0,0.31,17.29,-77.25907385,40.40415317
Lancaster,2020-11-10T00:00:00Z,203,143.1,11300,37.2,26.2,2070.6,1,1.1,501,545724,0.18,0.21,91.8,-76.25138768,40.04590796
Pike,2020-11-10T00:00:00Z,6,7.3,693,10.8,13.1,1241.7,0,0,23,55809,0,0,41.21,-75.03270924,41.332572
Lackawanna,2020-11-10T00:00:00Z,37,31.9,4197,17.6,15.2,2001.7,0,0.4,225,209674,0,0.2,107.31,-75.61218345,41.43910064
Lawrence,2020-11-10T00:00:00Z,47,43.6,1396,55,51,1632.5,2,2.4,64,85512,2.34,2.84,74.84,-80.33754114,40.99325035
Greene,2020-11-10T00:00:00Z,14,11.3,373,38.6,31.1,1029.4,0,0,1,36233,0,0,2.76,-80.22943817,39.85480393
Fulton,2020-11-10T00:00:00Z,4,3.7,135,27.5,25.6,929.1,0,0,4,14530,0,0,27.53,-78.11485045,39.92487511
Indiana,2020-11-10T00:00:00Z,41,42.9,1603,48.8,51,1906.7,1,1.1,26,84073,1.19,1.36,30.93,-79.09333493,40.65295497
Lehigh,2020-11-10T00:00:00Z,191,125.7,7983,51.7,34,2161.6,1,0.1,375,369318,0.27,0.04,101.54,-75.60099481,40.61464794
Mercer,2020-11-10T00:00:00Z,79,47,1570,72.2,43,1434.8,0,0.9,36,109424,0,0.78,32.9,-80.26009411,41.30237777
Northumberland,2020-11-10T00:00:00Z,29,25,1839,31.9,27.5,2024.4,0,0.4,118,90843,0,0.47,129.89,-76.71188423,40.85150926
Huntingdon,2020-11-10T00:00:00Z,18,18.9,1267,39.9,41.8,2806.6,1,0.9,42,45144,2.22,1.9,93.04,-77.9827661,40.416105
Lebanon,2020-11-10T00:00:00Z,66,58.6,3794,46.5,41.3,2675.7,0,1.4,89,141793,0,1.01,62.77,-76.46182575,40.367597
Jefferson,2020-11-10T00:00:00Z,17,11.4,336,39.1,26.3,773.7,0,0.1,5,43425,0,0.33,11.51,-79.00101814,41.13139091
Potter,2020-11-10T00:00:00Z,2,2.6,82,12.1,15.6,496.2,0,0,1,16526,0,0,6.05,-77.89879229,41.74420644
Northampton,2020-11-10T00:00:00Z,109,82.7,6319,35.7,27.1,2069.9,0,0.6,326,305285,0,0.19,106.79,-75.31263726,40.7545954
Montour,2020-11-10T00:00:00Z,7,6.3,358,38.4,34.5,1963.8,0,0,14,18230,0,0,76.8,-76.66470527,41.02801824
Wyoming,2020-11-10T00:00:00Z,9,8.6,258,33.6,32,962.9,0,0.6,15,26794,0,2.13,55.98,-76.01813003,41.51892488
Venango,2020-11-10T00:00:00Z,10,15,464,19.7,29.6,915.8,0,0,1,50668,0,0,1.97,-79.76286561,41.40341259
Somerset,2020-11-10T00:00:00Z,55,35.3,761,74.9,48,1036.1,0,0.3,6,73447,0,0.39,8.17,-79.03100206,39.97146299
Washington,2020-11-10T00:00:00Z,53,58.4,2707,25.6,28.2,1308.6,3,1,53,206865,1.45,0.48,25.62,-80.25180083,40.19109663
Sullivan,2020-11-10T00:00:00Z,1,0.3,25,16.5,4.7,412.1,0,0,1,6066,0,0,16.49,-76.5147922,41.4480994
Union,2020-11-10T00:00:00Z,11,16.7,871,24.5,37.2,1938.9,0,0.1,13,44923,0,0.32,28.94,-77.06415803,40.96473131
Susquehanna,2020-11-10T00:00:00Z,6,4.3,471,14.9,10.6,1167.9,0,0.3,31,40328,0,0.71,76.87,-75.80250303,41.8205686
Warren,2020-11-10T00:00:00Z,3,1.9,93,7.7,4.7,237.3,0,0,1,39191,0,0,2.55,-79.27858158,41.81675237
York,2020-11-10T00:00:00Z,116,96.3,7671,25.8,21.4,1708.2,1,1.3,230,449058,0.22,0.29,51.22,-76.72576052,39.92192531
Tioga,2020-11-10T00:00:00Z,25,17.3,414,61.6,42.6,1019.9,0,0.1,6,40591,0,0.35,14.78,-77.25788076,41.77333834
Snyder,2020-11-10T00:00:00Z,32,13.4,632,79.3,33.3,1565.4,0,0,18,40372,0,0,44.59,-77.07255968,40.77113737
Wayne,2020-11-10T00:00:00Z,6,4.6,336,11.7,8.9,654.2,0,0,12,51361,0,0,23.36,-75.3051535,41.64969805
McKean,2020-11-11T00:00:00Z,4,6.7,226,9.8,16.5,556.3,0,0,3,40625,0,0,7.38,-78.5712202,41.81037074
Westmoreland,2020-11-11T00:00:00Z,186,116.3,5724,53.3,33.3,1640.6,4,3.7,154,348899,1.15,1.06,44.14,-79.47134118,40.310315
Clearfield,2020-11-11T00:00:00Z,41,22,704,51.7,27.8,888.3,0,0.4,11,79255,0,0.54,13.88,-78.47558343,41.000429
Berks,2020-11-11T00:00:00Z,136,121.6,10937,32.3,28.9,2596.9,1,1.1,446,421164,0.24,0.27,105.9,-75.93077327,40.41939635
Bucks,2020-11-11T00:00:00Z,298,189,12075,47.4,30.1,1921.9,1,1.4,643,628270,0.16,0.23,102.34,-75.11291241,40.33501133
Crawford,2020-11-11T00:00:00Z,69,32.1,896,81.5,38,1058.7,1,0.1,6,84629,1.18,0.17,7.09,-80.11321083,41.68546907
Blair,2020-11-11T00:00:00Z,156,72.4,2261,128,59.5,1855.9,2,1.1,49,121829,1.64,0.94,40.22,-78.34907687,40.48555024
Cameron,2020-11-11T00:00:00Z,0,0.3,16,0,6.4,359.8,0,0,0,4447,0,0,0,-78.20916932,41.43880265
Armstrong,2020-11-11T00:00:00Z,38,30.4,1088,58.7,47,1680.7,0,0.3,33,64735,0,0.44,50.98,-79.47316899,40.81509526
Forest,2020-11-11T00:00:00Z,0,0.6,24,0,7.9,331.2,0,0,1,7247,0,0,13.8,-79.23780995,41.51357876
Cumberland,2020-11-11T00:00:00Z,68,71.6,3204,26.8,28.2,1264.6,0,0.7,87,253370,0,0.28,34.34,-77.26866271,40.16759839
Dauphin,2020-11-11T00:00:00Z,121,84.7,5895,43.5,30.4,2118.2,0,1,207,278299,0,0.36,74.38,-76.77960568,40.41974636
Fayette,2020-11-11T00:00:00Z,20,17.9,1276,15.5,13.8,987.1,0,0,15,129274,0,0,11.6,-79.65189635,39.9194478
Franklin,2020-11-11T00:00:00Z,100,56.4,2915,64.5,36.4,1880.3,2,1.7,75,155027,1.29,1.11,48.38,-77.72398845,39.92786197
Bradford,2020-11-11T00:00:00Z,31,31,1276,51.4,51.4,2115.3,0,0.7,29,60323,0,1.18,48.07,-76.51825624,41.79117814
Clinton,2020-11-11T00:00:00Z,12,9,370,31.1,23.3,957.8,0,0.3,10,38632,0,0.74,25.89,-77.642837599999993,41.23286274
Carbon,2020-11-11T00:00:00Z,37,21.3,815,57.6,33.2,1269.8,1,0.7,38,64182,1.56,1.11,59.21,-75.71107039,40.91936701
Bedford,2020-11-11T00:00:00Z,37,30.9,765,77.3,64.4,1597.5,0,0.4,11,47888,0,0.89,22.97,-78.49116474,40.00737536
Erie,2020-11-11T00:00:00Z,114,76.1,2982,42.3,28.2,1105.6,1,0.7,44,269728,0.37,0.26,16.31,-80.0407591,41.99413787
Butler,2020-11-11T00:00:00Z,97,91.4,2687,51.6,48.7,1430.4,4,2.1,52,187853,2.13,1.14,27.68,-79.91711779,40.91083185
Columbia,2020-11-11T00:00:00Z,17,10.4,1192,26.2,16.1,1834.9,0,0,45,64964,0,0,69.27,-76.4100218,41.04912086
Chester,2020-11-11T00:00:00Z,122,104.6,9207,23.2,19.9,1753.8,0,0.1,384,524989,0,0.03,73.14,-75.75626498,39.97487056
Allegheny,2020-11-11T00:00:00Z,388,307.4,18797,31.9,25.3,1545.7,3,2.6,463,1216045,0.25,0.21,38.07,-79.98619843,40.46735543
Clarion,2020-11-11T00:00:00Z,30,19,426,78,49.4,1108.3,0,0.1,5,38438,0,0.37,13.01,-79.42483608,41.19279129
Adams,2020-11-11T00:00:00Z,21,25.6,1441,20.4,24.8,1398.9,0,0.7,38,103009,0,0.69,36.89,-77.22224271,39.87209565
Cambria,2020-11-11T00:00:00Z,79,63.9,1903,60.7,49,1461.7,1,1.7,27,130192,0.77,1.32,20.74,-78.71894174,40.49127491
Elk,2020-11-11T00:00:00Z,11,11.3,317,36.8,37.7,1059.8,0,0.1,3,29910,0,0.48,10.03,-78.64947713,41.42819416
Centre,2020-11-11T00:00:00Z,88,64.9,4999,54.2,39.9,3078.5,0,0.6,28,162385,0,0.35,17.24,-77.82500112,40.9193135
Beaver,2020-11-11T00:00:00Z,60,36.4,2686,36.6,22.2,1638.5,2,0.4,146,163929,1.22,0.26,89.06,-80.35107356,40.68349245
Delaware,2020-11-11T00:00:00Z,223,192.9,15721,39.3,34,2773.9,1,0.7,786,566747,0.18,0.13,138.69,-75.40627712,39.91657867
Northampton,2020-11-11T00:00:00Z,132,91.4,6451,43.2,29.9,2113.1,0,0.6,326,305285,0,0.19,106.79,-75.31263726,40.7545954
Huntingdon,2020-11-11T00:00:00Z,46,20.1,1313,101.9,44.6,2908.5,1,0.9,43,45144,2.22,1.9,95.25,-77.9827661,40.416105
Monroe,2020-11-11T00:00:00Z,40,32.7,2396,23.5,19.2,1407.2,0,0,135,170271,0,0,79.29,-75.34083603,41.06091787
Pike,2020-11-11T00:00:00Z,8,7.6,701,14.3,13.6,1256.1,0,0,23,55809,0,0,41.21,-75.03270924,41.332572
Greene,2020-11-11T00:00:00Z,16,11.7,389,44.2,32.3,1073.6,0,0,1,36233,0,0,2.76,-80.22943817,39.85480393
